author,url,text,section,title,sub_title,date,_id
247,https://www.brasil247.com/pt/247/poder/389165/PT-%C3%A9-o-partido-mais-admirado-do-Brasil-diz-pesquisa-Atlas-Pol%C3%ADtico.htm,"247 -  O PT continua sendo o partido mais admirado do Brasil, segundo a pesquisa Atlas Político realizada entre os dias 1 e 2 de abril. De acordo com o estudo, 15,8% dos 2 mil entrevistados disseram preferir o Partido dos Trabalhadores. Logo em seguida, com apenas 5,5% da preferência dos brasileiros, aparece o PSL do presidente Jair Bolsonaro. Na terceira posição está o Novo, com 2,1%. O PDT aparece em quarto lugar com 1,9%, seguido pelo PSOL, com 1,2%. ""Se você olha a pesquisa histórica de preferência partidária, o PT sempre esteve na frente, separado dos outros"", disse o cientista político e diretor do Atlas Político, Andrei Roman, em entrevista ao jornal  El País . Para Roman, o PSL e o Novo ocuparam um espaço junto ao eleitorado posicionado juto ao centro e de direita, que até então pertencia ao PSDB e MDB. Segundo a Pesquisa, PSDB e MDB possuem 1% da preferência do eleitorado, cada. Ao mesmo tempo em que o PT é o partido mais admirado pelos eleitores, 59,5% veem imagem do ex-presidente Luiz Inácio Lula da Silva como negativa e 57,9% se mostram a favor de sua prisão. ""É certo que a opinião a favor da prisão de Lula se cristalizou"", destaca Roman na reportagem do El País. ""Dos 33,1% que são contra a sua prisão, metade é um eleitorado mais ideológico. Existe um nicho em que o partido é muito forte"", acrescentou. A reportagem observa, ainda, que ""a implosão do PSDB e do MDB na preferência do eleitorado e a subida do PSL e do Novo também indicam uma implosão do centro político, algo observado em outros países como Estados Unidos e Reino Unido"". ""E o Novo é um partido mais ideológico que o PSL, isso pode ser a semente para algo maior"", avalia o cientista político.  ",poder,"
        PT é o partido mais admirado do Brasil, diz pesquisa Atlas Político
          ","O PT continua sendo o partido mais admirado do Brasil, segundo a pesquisa Atlas Político realizada entre os dias 1 e 2 de abril; de acordo com o estudo, 15,8% dos 2 mil entrevistados disseram preferir o Partido dos Trabalhadores. Logo em seguida, com apenas 5,5% da preferência dos brasileiros, aparece o PSL do presidente Jair Bolsonaro; na terceira posição está o Novo, com 2,1%; PDT aparece em quarto lugar com 1,9%, seguido pelo PSOL, com 1,2%; PSDB e MDB possuem apenas 1%, cada",04/04/2019 09:49:00,
247,https://www.brasil247.com/pt/247/poder/388764/Pimenta-com-escrit%C3%B3rio-em-Jerusal%C3%A9m-Bolsonaro-desagrada-Israel-e-povos-%C3%A1rabes.htm,"247 -  O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv.  ""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter.  Leia também reportagem da agência Reuters sobre o assunto:  Brasil decide abrir escritório em Jerusalém, não fala em mudança de embaixada BRASÍLIA/JERUSALÉM (Reuters) -  O presidente Jair Bolsonaro anunciou neste domingo, durante visita a Israel, a abertura de um escritório em Jerusalém para promoção do comércio, tecnologia e inovação, mas não mencionou a possibilidade de mudança de endereço da embaixada brasileira. Segundo uma fonte com conhecimento direto do assunto, a delegação brasileira chegou a estudar a classificação da abertura do escritório ""como parte de sua embaixada em Israel"", mas a fala oficial de Bolsonaro não fez essa menção. ""Agora há pouco tomamos a decisão final, ouvindo inclusive o nosso general Augusto Heleno, ministro de Estado (do Gabinete de Segurança Institucional), em criar aqui, abrir em Jerusalém o escritório de negócios voltado para ciência, tecnologia e inovação"", disse Bolsonaro em declaração conjunta ao lado do primeiro-ministro de Israel, Benjamin Netanyahu. Já o premiê israelense afirmou esperar que a medida seja um primeiro passo para a mudança da embaixada brasileira para Jerusalém. Filho do presidente, o deputado federal Eduardo Bolsonaro (PSL-SP) escreveu no Twitter que esta era a intenção do governo. ""É o 1º passo para a mudança definitiva da embaixada. Vale lembrar que os EUA aprovaram nos anos 90 durante presidência de Bill Clinton essa mudança de embaixada, mas só após nove meses de governo Trump ela foi concluída. Estamos nos rumo certo"", disse. Hoje, a embaixada brasileira está em Tel Aviv, onde estão as representações diplomáticas em Israel de praticamente todos os países. Tanto Bolsonaro quanto Netanyahu destacaram a assinatura de acordos em suas falas, relacionados a áreas como piscicultura, tecnologia, segurança e agricultura. Bolsonaro também agradeceu a ajuda enviada por Israel para o resgate de vítimas em Brumadinho (MG), onde o rompimento de uma barragem de rejeitos da Vale deixou mais de 200 mortos no fim de janeiro. Na última quinta-feira, Bolsonaro já havia dito que o governo brasileiro poderia abrir um escritório de negócios em Jerusalém, em vez de transferir a embaixada em Israel para a cidade, como chegou a anunciar mais de uma vez. O aparente recuo em relação à mudança da embaixada de Tel Aviv para Jerusalém —um assunto sensível na região e que desagrada os países árabes, grandes importadores de carne de aves do Brasil— vem com a resistência dos militares do governo e da equipe econômica, que teme as consequências para as exportações brasileiras. Quando ainda no Brasil, Bolsonaro não descartou totalmente a transferência da embaixada ao lembrar que o presidente dos Estados Unidos, Donald Trump, levou nove meses para tomar a decisão final de mudar a embaixada norte-americana de Tel Aviv para Jerusalém.",poder,"
        Pimenta: com escritório em Jerusalém, Bolsonaro desagrada Israel e povos árabes
          ","O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv; ""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter",31/03/2019 16:05:00,
247,https://www.brasil247.com/pt/247/poder/389086/Para-Bolsonaro-presidir-o-Brasil-%C3%A9-um-'abacaxi'.htm,"247 -  Em vez de considerar uma honra e um privilégio ter sido eleito para presidir o Brasil, Jair Bolsonaro disse na manhã desta quarta-feira (3) que a Presidência é um ""abacaxi"" e que ""graças a Deus"" ficará por pouco tempo. Bolsonaro disse, ainda, que está apenas ""tocando o barco"". A declaração de Bolsonaro é no mesmo espírito da proferida pelo ministro  da Educação, Ricardo Vélez Rodriguez, de que a pasta da qual é responsável também é um ""abacaxi"" (leia no  Brasil 247 ) ""Imagina ficar o tempo todo com esse abacaxi"", disse Bolsonaro pouco antes de retornar da viagem oficial a Israel. ""Com esse abacaxi, não, com essa quantidade de problemas nas costas. A gente vai tocando o barco"", disse em seguida visando minimizar o teor da declaração anterior. A afirmação sobre a Presidência da República ser um ""abacaxi"" foi feita após repórteres questionarem se a visita a Israel tinha alguma relação com a tentativa de reeleição do primeiro-ministro israelense, Benjamin Netanyahu. ""De jeito nenhum, sou maior de idade, sexagenário"", respondeu. ""Tenho uma grande afinidade com ele. É paraquedista como eu, é capitão também"", completou em seguida. ""Sabemos que Netanael é passageiro, daqui a pouco muda. Eu também sou passageiro no Brasil. Graças a Deus, né? Imagina ficar o tempo todo com esse abacaxi"", disse pouco antes de tentar corrigir a declaração. Bolsonaro também tentou minimizar o estrago feito em relação a decisão de abrir um escritório de negócios Brasil em Jerusalém, ao contrário da promessa de campanha desseguir o exemplo dos EUA e transferir a embaixada do Brasil de Tel Aviv para Jerusalém. O qe desagradou os países árabes e ameaça bilhões de dólares em exportações. ""Não estamos no Brasil, eu, na minha situação, de procurar encrenca com ninguém. Eu quero é solução, todos aqueles que puderem fazer negócio conosco, da minha parte, vai ter todo carinho e consideração, mas tem que respeitar o Estado de Israel"", disse. ""Respeito o povo palestino. Não posso concordar com grupos terroristas, aí complica. Se não iria contra a minha biografia, que combati esse pessoal da esquerdalha desde 70"", completou em referência ao Hamas, organização palestina que controla a Faixa de Gaza.  ",poder,"
        Para Bolsonaro, presidir o Brasil é um 'abacaxi'
          ","Em vez de considerar uma honra e um privilégio ter sido eleito para presidir o Brasil, Jair Bolsonaro disse na manhã desta quarta, antes de embarcar de volta a Brasília após quatro dias de viagem oficial a Israel, que a Presidência é um ""abacaxi"" e que ""graças a Deus"" ficará por pouco tempo; Bolsonaro disse que está apenas ""tocando o barco""; declaração de Bolsonaro é no mesmo espírito da proferida pelo ministro da Educação, Ricardo Vélez Rodriguez, de que a pasta da qual é responsável também é um ""abacaxi""",03/04/2019 14:34:00,
Reuters,https://www.brasil247.com/pt/247/poder/389183/Ap%C3%B3s-reuni%C3%A3o-com-Bolsonaro-PSD-diz-apoiar-reforma-mas-libera-voto-de-parlamentares.htm,"Reuters  - O PSD não fará parte da base do governo e manterá sua independência, sem fechar questão a favor da reforma da Previdência, apesar de apoiar a medida, disse nesta quinta-feira o presidente do partido, Gilberto Kassab, ao sair de reunião com o presidente Jair Bolsonaro. ""O partido tem uma posição muito clara com a sua independência em relação ao governo, essa posição continuará"", disse o ex-ministro a jornalistas após o encontro no Palácio do Planalto. Segundo Kassab, Bolsonaro não ofereceu cargos em troca de apoio no Congresso, o que ""seria até uma agressão"", afirmou. O presidente do PSD disse ainda que as reformas, especialmente a da Previdência e a tributária, fazem parte do programa do partido, mas que também é tradição do PSD não fechar questão em nenhuma votação para não tolher as posições pessoais dos parlamentares. Reportagem de Lisandra Paraguassu",poder,"
        Após reunião com Bolsonaro, PSD diz apoiar reforma, mas libera voto de parlamentares
          ","O PSD não fará parte da base do governo e manterá sua independência, sem fechar questão a favor da reforma da Previdência, apesar de apoiar a medida, disse o presidente do partido, Gilberto Kassab, ao sair de reunião com o presidente Jair Bolsonaro; ""O partido tem uma posição muito clara com a sua independência em relação ao governo, essa posição continuará"", afirmou",04/04/2019 11:32:00,
247,https://www.brasil247.com/pt/247/poder/389162/Ruralistas-est%C3%A3o-prestes-a-romper-com-Bolsonaro.htm,"247 -  Depois de advertir publicamente os líderes do governo no Congresso e na Câmara, Joice Hasselmann (PSL-SP) e Vitor Hugo (PSL-GO) na última terça-feira, o  deputado Alceu Moreira (MDB-RS), presidente da Frente Parlamentar da Agropecuária (FPA) avisou a nesta quarta-feira (3) a ministra Tereza Cristina (Agricultura) que a bancada ruralista está a ponto de romper com o governo Bolsonaro. ""Chega! Chegamos ao limite! Não dá mais! Acabou a paciência!"" -foi desta maneira que Moreira dirigiu-se na terça a Joice Hasselmann e Vitor Hugo. O motivo foi a mensagem de ódio contra o movimento palestino Hamas, publicada nas redes sociais por Flávio Bolsonaro, que mais uma vez ameaça as exportações brasileiras para o mercado árabe (leia  aqui ). No recado à ministra, ele deixou claro que integrantes da bancada ruralista estão enfurecidos com as promessas de campanha feitas por Bolsonaro e não cumprida, como a anistia de dívidas de produtores inscritos no Funrural. Segundo a coluna  Painel , da Folha de S.Paulo, ele teria pedido uma audiência com Jair Bolsonaro, ainda sem resposta.",poder,"
        Ruralistas estão prestes a romper com Bolsonaro
          ","Depois de advertir publicamente os líderes do governo no Congresso e na Câmara, Joice Hasselmann (PSL-SP) e Vitor Hugo (PSL-GO) na última terça-feira, o  deputado Alceu Moreira (MDB-RS), presidente da Frente Parlamentar da Agropecuária (FPA) avisou a nesta quarta-feira (3) a ministra Tereza Cristina (Agricultura) que a bancada ruralista está a ponto de romper com o governo Bolsonaro.",04/04/2019 10:37:00,
247,https://www.brasil247.com/pt/247/midiatech/389023/Procon-SP-pode-multar-a-Empiricus-por-propaganda-de-Bettina.htm,"247 -  Todo mundo se lembra da historinha fake da campanha publicitária: Bettina jurou que, em três anos, transformou R$ 1.520 em R$ 1 milhão. Caso a publicidade não seja retirada do ar, o Procon ameaça paralisar as atividades da empresa, que produz relatórios sobre investimentos financeiros e é responsável pela campanha publicitária. O órgão alega que a campanha é enganosa e capaz de induzir o consumidor a erro. De acordo com a colunista  Mônica Bergamo , da Folha de S. Paulo, além da multa, outras sanções podem ser aplicadas em caso de reincidência, inclusive a suspensão temporária da atividade. Em nota enviada ao 247, a empresa afirmou, no entanto, não ter sido notificada formalmente sobre a multa até o momento. ""A empresa lamenta a divulgação sensacionalista da informação errônea de que teria sido multada em R$ 9 milhões. Por fim, a Empiricus reforça que a peça em questão direcionou os interessados para um curso gratuito de educação financeira, feito por uma equipe de 32 especialistas"". A empresa também ""destaca que já esclareceu o seu conteúdo em vários dos seus canais de comunicação"".",midiatech,"
        Procon-SP pode multar a Empiricus por propaganda de Bettina
          ","Todo mundo se lembra da historinha fake da campanha publicitária: Bettina jurou que, em três anos, transformou R$ 1.520 em R$ 1 milhão; caso a publicidade não seja retiada do ar, o Procon ameaça paralisar as atividades da empresa, que produz relatórios sobre investimentos financeiros e é responsável pela campanha publicitária; o órgão alega que a campanha é enganosa e capaz de induzir o consumidor a erro",03/04/2019 06:27:00,
247,https://www.brasil247.com/pt/247/midiatech/389136/Reinaldo-volta-a-pedir-impeachment-de-Bolsonaro.htm,"247 -  O jornalista Reinaldo Azevedo afirmou nesta quarta-feira, 3, que o presidente Jair Bolsonaro cometeu crime de responsabilidade na divulgação, pelo Palácio do Planalto, do vídeo que faz apologia aos 55 anos do Golpe Militar de 1964.  Segundo Reinaldo, o fato do empresário Osmar Stabile ter se apresentado como responsável pela produção e gravação do vídeo não isenta Bolsonaro do crime. ""O que interessa é que se cometeu mais um crime de responsabilidade. O artigo 7º da Lei 1.079 aponta como ""crimes de responsabilidade contra o exercício dos direitos políticos, individuais e sociais"" as seguintes práticas: '7 – incitar militares à desobediência à lei ou infração à disciplina"" e ""8 – provocar animosidade entre as classes armadas ou contra elas, ou delas contra as instituições civis'"", escreve o jornalista em seu blog. ""É o que faz o vídeo. Sem contar que cabe uma acusação também por improbidade por usar um canal público de comunicação para essa finalidade"", acrescenta.  Na última semana, Azevedo já havia falado que Bolsonaro cometeu crime de responsabilidade ao divulgar um vídeo com atos obscenos durante o carnaval. ""Cometeu crime de responsabilidade, diz a lei, quando agrediu o decoro e propagou um filminho pornô"", aponta ( leia mais ). Leia o texto na íntegra .",midiatech,"
        Reinaldo volta a pedir impeachment de Bolsonaro
          ","Para o jornalista Reinaldo Azevedo, o fato do empresário Osmar Stabile ter se apresentado como autor do vídeo exalta o Golpe Militar de 1964 não isenta Jair Bolsonaro do crime de responsabilidade; ""Sem contar que cabe uma acusação também por improbidade por usar um canal público de comunicação para essa finalidade"", diz ele ",03/04/2019 22:08:00,
247,https://www.brasil247.com/pt/247/midiatech/389113/WhatsApp-prepara-novidade-importante-para-controlar-inclus%C3%A3o-em-grupos.htm,"247 -  O WhatsApp prepara algumas mudanças para tentar impedir que a desinformação seja facilmente propagada, como ocorreu antes das eleições presidenciais no Brasil, em 2018, quando softwares foram usados para adicionar pessoas automaticamente a grupos de WhatsApp sem o consentimento delas. O mesmo ocorre atualmente na Índia, informa reportagem do site  The Verge . Os novos controles de grupo serão lançados nas próximas semanas (sistemas iOS e Android) e terão três opções, informa o  Metro  nesta quarta-feira (3): Ninguém:  nenhuma pessoa poderá adicioná-lo automaticamente. Primeiro, chegará um convite no app. Meus contatos:  apenas seus contatos poderão adicioná-lo. Todos:  continua da forma atual, onde todos podem adicioná-lo. A grande novidade é a função ""Ninguém"", que funcionará como uma espécie de soliticação de amizade do Facebook. Ao configurá-la, toda vez que alguém tentar incluir o seu contato em um novo grupo, você receberá um link, que expira em 72 horas, com informações sobre o grupo. Caberá a você aceitar ou recusar a entrada, por exemplo, no novo grupo da família ou da firma.",midiatech,"
        WhatsApp prepara novidade importante para controlar inclusão em grupos
          ","O WhatsApp prepara algumas mudanças para tentar impedir que a desinformação seja facilmente propagada, entre elas uma nova função que permite controlar quem pode adicionar você a grupos do aplicativo",03/04/2019 17:44:00,
247,https://www.brasil247.com/pt/247/midiatech/389028/Miriam-Bolsonaro-revela-mais-do-que-ignor%C3%A2ncia-ao-criticar-IBGE.htm,"247  - ""O presidente Jair Bolsonaro revela mais do que ignorância quando critica o IBGE"", diz a jornalista Miriam Leitão em sua coluna no  jornal O Globo . ""É comum governantes não gostarem dos dados negativos, o que os diferencia é que os de mente autoritária querem desmoralizar o órgão que apura a estatística indesejada. Bolsonaro poderia afirmar que não é culpado pelo enorme desemprego do Brasil e que herdou o problema, afinal está no cargo há pouco mais de um trimestre. Em vez de dizer como enfrentará esse desafio, ele prefere brigar com o termômetro e ofender a inteligência alheia"", diz. A jornalista cita a declaração de Bolsonaro: ""O que acontece? Como é feita hoje em dia a taxa? Leva-se em conta só quem está procurando emprego. Quem não procura não é tido como desempregado"", disse ele. Segundo a colunista, ""se o presidente tivesse lido um pouco sobre o assunto saberia que os dois dados já são divulgados"". O IBGE pergunta se a pessoa está procurando emprego. Se sim, ela entra na estatística dos desocupados, que deu 12,4%, ou 13,1 milhões de brasileiros, no trimestre encerrado em fevereiro. Se a pessoa gostaria de trabalhar, mas desistiu de procurar emprego, ela entra no índice dos desalentados, que registrou 4,9 milhões de pessoas"". ""O pior perigo agora é que o governo imponha ao IBGE um Censo resumido, como foi sugerido pelo ministro Paulo Guedes recentemente"", afirma ela, acrescentando que deste censo depende, por exemplo, a distribuição dos ""recursos do Fundo de Participação dos Municípios"". ""Se errar no Censo, o Brasil terá um prejuízo que vai durar dez anos"".      ",midiatech,"
        Miriam: Bolsonaro revela mais do que ignorância ao criticar IBGE
          ","""É comum governantes não gostarem dos dados negativos, o que os diferencia é que os de mente autoritária querem desmoralizar o órgão que apura a estatística indesejada"", diz a jornalista em sua coluna no jornal O Globo; ""Em vez de dizer como enfrentará esse desafio, ele prefere brigar com o termômetro e ofender a inteligência alheia"", diz",03/04/2019 07:28:00,
247,https://www.brasil247.com/pt/247/midiatech/389050/Sakamoto-Bolsonaro-tem-dificuldade-acima-do-normal-de-entender-suas-responsabilidades.htm,"247  - ""Não satisfeito em tentar reescrever a história recente do Brasil, ao afirmar que não houve ditadura militar, nem golpe de Estado em 1964, Bolsonaro tentou mudar também a história mundial ao negar a natureza de extrema direita do regime nazista"", critica o jornalista Leonardo Sakamoto. ""E fez isso, vergonha das vergonhas, logo após visitar o Memorial do Holocausto, em Israel"". Segundo o colunista, ""nos últimos dias, o governo Bolsonaro tem demostrado dificuldade, acima do normal, de entender suas responsabilidades"". ""A crítica que o presidente fez ao IBGE, reclamando da metodologia para cálculo do índice de desemprego por desejar números melhores, não teve a devida a atenção, mas preocupa. E muito. Pois mostra sua predisposição em mudar a natureza dos indicadores quando estes o decepcionarem. E eles vão decepcioná-lo, ainda mais por conta do deserto de propostas que tem marcado sua gestão até agora"". ""Bolsonaro reclamou da imprensa, em Israel, dizendo que os repórteres não querem saber de pautas positivas, apenas de conteúdo que dê manchete. É função da imprensa fiscalizar o seu mandato, mas não lhe servir como assessora de imprensa. O que ele não percebeu é que quem dá as manchetes, ao final, é ele. Se parasse de produzir polêmicas, resolvesse governar de forma racional e não atiçasse seus seguidores digitais para a guerra, teria mais condições para discutir o que chama de pautas positivas. A responsabilidade é dele e apenas dele. E esse é o problema"", acrescentou. Leia a íntegra no  Blog do Sakamoto",midiatech,"
        Sakamoto: Bolsonaro tem dificuldade, acima do normal, de entender suas responsabilidades
          ","""Vergonha das vergonhas"", diz o jornalista Leonardo Sakamoto após o presidente Jair Bolsonaro dizer que o nazismo foi um movimento de esquerda; ""Nos últimos dias, o governo Bolsonaro tem demostrado dificuldade, acima do normal, de entender suas responsabilidades""",03/04/2019 09:33:00,
Revista Fórum,https://www.brasil247.com/pt/247/midiatech/389012/Emissora-de-Edir-Macedo-Record-chama-impeachment-de-Crivella-de-%E2%80%9Cgolpe%E2%80%9D.htm,"Revista Fórum -  A TV Record, emissora de Edir Macedo, está tratando a abertura do processo de impeachment do prefeito do Rio de Janeiro, Marcelo Crivella (PRB), como um ""golpe municipal"". Não à toa. Crivella é bispo da Igreja Universal, que pertence ao mesmo grupo que o canal de televisão. Nas redes sociais, internautas criticaram o jornalismo da emissora. ""Como uma emissora se presta ao ridículo desse, de transgredir com os princípios de um bom jornalismo imparcial (que ela nunca teve desde a chegada de Edir Macedo), em favor descarado de políticos"", escreveu um usuário do Twitter. Impeachment A Câmara Municipal do Rio de Janeiro aprovou, nesta terça-feira (2), a abertura do processo de impeachment do prefeito Marcelo Crivella (PRB). No total, 35 vereadores votaram pela admissibilidade do processo, contra 14 contrários. Um vereador se absteve. O pedido de impeachment é de autoria de Fernando Lyra Reys, fiscal da Secretaria de Fazenda. A denúncia é de suposto crime de responsabilidade no caso da renovação de contratos de mobiliários urbanos em dezembro de 2018.",midiatech,"
        Emissora de Edir Macedo, Record chama impeachment de Crivella de “golpe”
          ","O prefeito do Rio de Janeiro, Marcelo Crivela, era bispo da Igreja Universal, que pertence ao mesmo grupo da emissora que está chamando o processo de impeachment de ""golpe municipal""",02/04/2019 20:55:00,
247,https://www.brasil247.com/pt/247/midiatech/388973/Empres%C3%A1rio-assume-autoria-do-v%C3%ADdeo-pr%C3%B3-Golpe-de-1964-divulgado-pelo-Planalto.htm,"247 -  O empresário Osmar Stabile se apresentou nesta terça-feira, 2, como o responsável pela produção e gravação do  vídeo que exalta os 55 anos do Golpe Militar de 1964 , divulgado pelo Palácio do Planalto nesse domingo, 31. Ao site  Congresso em Foco , o empresário disse que  diz que produziu o vídeo por sua sua iniciativa e com recursos próprios. O empresário afirma que é um ""entusiasta do contragolpe preventivo"", pois, segundo ele, é ""assim que boa parte que os historiadores sem ideologias pré-concebidas enxergam '1964'"". ""Não tenho e nem tive a pretensão de mexer com os brios, dores e sentimentos daqueles que se dizem perseguidos pelas Forças do Estado naquele importante período da nossa história. Mas acredito plenamente nos esforços de nossas Forças Armadas que evitaram males políticos maiores para a nação"", diz o empresário em nota.  O advogado Piraci Oliveira, que defende Stabile, afirma que seu cliente nunca esteve com Bolsonaro e que não enviou o vídeo para representantes do governo federal. ""O vídeo foi encaminhado para grupo de amigos. Ele faz vídeos desse tipo. Não há qualquer relação com o governo. Ele nunca esteve com o presidente. Não há dinheiro público envolvido nem qualquer relação com o Estado"", diz Piraci. A divulgação do vídeo pró-Ditadura Militar pelo Palácio do Planalto foi motivo de vários questionamentos por parte de líderes políticos e partidos da oposição. O PT e suas bancadas na Câmara e no Senado anunciaram uma série de medidas contra a a divulgação do vídeo. Entre elas está pedido de sindicância junto à CGU, à PGR, e à Procuradoria Federal dos Direitos do Cidadão, além de representação no Conselho de Ética da Câmara contra o deputado Eduardo Bolsonaro, que compartilhou o material alusivo ao Golpe Militar ( leia mais ).  Leia, abaixo, a nota enviada pelo empresário Osmar Stabile ao Congresso em Foco:      ",midiatech,"
        Empresário assume autoria do vídeo pró-Golpe de 1964, divulgado pelo Planalto
          ","O empresário Osmar Stabile se apresentou nesta terça-feira, 2, como o responsável pela produção e gravação do vídeo que exalta os 55 anos do Golpe Militar de 1964, divulgado pelo Palácio do Planalto nesse domingo, 31; ele disse que não teve pretensão de ""mexer com brio, dores e sentimentos daqueles que se dizem perseguidos pelas Forças do Estado"", mas diz acreditar que os ""esforços das Forças Armadas que evitaram males políticos maiores para a nação""; o empresário bolsonarista diz ainda que produziu o vídeo por sua iniciativa e com recursos próprios e que nunca encontrou-se com Bolsonaro",02/04/2019 15:18:00,
247,https://www.brasil247.com/pt/247/economia/389034/Com-pressa-para-privatizar-Petrobr%C3%A1s-quer-mudar-estatuto.htm,"247 -  A Petrobrás quer alterar o seu estatuto para transferir a decisão sobre a venda das subsidiárias da estatal da assembleia de acionistas para o conselho de administração da empresa. A medida, que será votada no próximo dia 25, permite, na prática, uma redução no tempo necessário para que seja tomada uma decisão em relação ao chamado plano de desinvestimentos da petroleira, ou seja, a entrega do patrimônio à inciativa privada. A Petrobrás espera obter cerca de US$ 26,9 bilhões por meio do seu plano de desinvestimentos até 2023. ""Isso agiliza, desburocratiza, reduz custo. Convocar uma assembleia para [deliberar sobre] um assunto custa caro no Brasil. E não há exigência em lei [para submeter venda de subsidiárias integrais à assembleia]. Várias empresas fazem isso. Empresas grandes, como Vale, Embraer e Ambev adotam isso"", disse o presidente da Petrobrás, Roberto Castello Branco, ao jornal  Valor Econômico . A alteração no estatuto seria específica para as subsidiárias da Petrobrás e reduziria o prazo para a conclusão do processo de venda em até 30 dias. Segundo o executivo, não haveriam prejuízos para os acionistas, já que todos são representados pelo conselho de administração, incluindo os minoritários, e ""todos nossos processos de desinvestimentos são acompanhados pelo TCU [Tribunal de Contas da União] e pela Sest [Secretaria de Coordenação e Governança das Empresas Estatais do Ministério da Economia]. Ainda segundo Castello Branco, caso a privatização da Transportadora Associada de Gás (TAG), ocorra até o dia 24 de abril, véspera da assembleia de acionistas que vai discutir a mudança no estatuto, uma nova assembleia extraordinária deverá ser convocada para tratar do assunto. Caso isso ocorra após esta data e se a mudança for aprovada no dia 25, esta etapa não será necessária.  ",economia,"
        Com pressa para privatizar, Petrobrás quer mudar estatuto
          ","A Petrobrás quer alterar o seu estatuto para transferir a decisão sobre a venda das subsidiárias da estatal da assembleia de acionistas para o conselho de administração da empresa; medida, que será votada no próximo dia 25, permite, na prática, uma redução no tempo necessário para que seja tomada uma decisão em relação ao chamado plano de desinvestimentos da petroleira, ou seja, a entrega do patrimônio à inciativa privada; alteração no estatuto reduziria o prazo para a conclusão do processo de venda em até 30 dias",03/04/2019 08:05:00,
Sputnik Brasil,https://www.brasil247.com/pt/247/mundo/389108/Wikileaks-publica-v%C3%ADdeo-de-soldados-brit%C3%A2nicos-treinando-tiro-ao-alvo-com-imagem-de-Corbyn.htm,"Sputnik Brasil  -  O Wikileaks publicou nesta quarta-feira (3) imagens do que afirma ser uma gravação de militares britânicos treinando tiro ao alvo na imagem do líder oposicionista Jeremy Corbyn. Leaked video emerges of UK troops using image of main opposition leader  @JeremyCorbyn  for target practice.  pic.twitter.com/EgjmrX6GQv Segundo a Sky News, o Ministério da Defesa lançou uma investigação sobre o episódio e confirmou que o registro é real. Um porta-voz das Forças Armadas disse que o comportamento dos soldados ""totalmente inaceitável"". Os militares no vídeo são do 3° batalhão, do regimento de paraquedistas, e o registro foi feito em Cabul, no Afeganistão. Corbyn é o líder do Partido Trabalhista e principal voz da aposição britânica. Defensor das ideias da esquerda, ele está no Parlamento britânico desde 1983.",mundo,"
        Wikileaks publica vídeo de soldados britânicos treinando tiro ao alvo com imagem de Corbyn
          ","O Wikileaks publicou nesta quarta-feira (3) imagens do que afirma ser uma gravação de militares britânicos treinando tiro ao alvo na imagem do líder oposicionista Jeremy Corbyn; segundo a Sky News, o Ministério da Defesa lançou uma investigação sobre o episódio e confirmou que o registro é real",03/04/2019 16:31:00,
